,transfer time,request number,byte count,completion status
2017-6-13 22:00,1942,965,772448977,0
2017-6-13 22:10,1804,754,377353432,1
2017-6-13 22:20,1670,846,127984068,1
2017-6-13 22:30,2316,1451,869452248,1
2017-6-13 22:40,2287,1410,897893592,0
2017-6-13 22:50,2215,1413,209889436,1
2017-6-13 23:00,2305,1433,669083120,1
2017-6-13 23:10,2184,1425,1261422256,1
2017-6-13 23:20,2216,1409,1253491116,1
2017-6-13 23:30,2179,1373,371966244,1
2017-6-13 23:40,2280,1413,177805240,0
2017-6-13 23:50,2283,1481,160888036,0
2017-6-14 0:00,2985,1766,472066249,0
2017-6-14 0:10,2694,1807,255373836,0
2017-6-14 0:20,2124,1432,111955664,1
2017-6-14 0:30,2394,1337,1391952048,1
2017-6-14 0:40,2186,1416,158563828,0
2017-6-14 0:50,2197,1300,230480992,0
2017-6-14 1:00,4275,1490,3278799879,0
2017-6-14 1:10,3939,1640,3050862484,1
2017-6-14 1:20,2896,1452,1295776440,1
2017-6-14 1:30,2745,1343,972207224,1
2017-6-14 1:40,2282,1311,144545848,0
2017-6-14 1:50,2714,1448,691559242,0
2017-6-14 2:00,2707,1355,723359315,0
2017-6-14 2:10,2572,1275,562638033,0
2017-6-14 2:20,2439,1300,256878880,1
2017-6-14 2:30,2591,1202,346988220,1
2017-6-14 2:40,2516,1249,324177320,0
2017-6-14 2:50,3023,1575,450093072,1
2017-6-14 3:00,2668,1470,810406737,1
2017-6-14 3:10,3083,1818,915959972,0
2017-6-14 3:20,2243,992,1243813704,1
2017-6-14 3:30,2798,1154,1995188736,0
2017-6-14 3:40,2179,1136,194403728,0
2017-6-14 3:50,2032,866,476650532,0
2017-6-14 4:00,1755,641,399844983,0
2017-6-14 4:10,1715,643,485729608,1
2017-6-14 4:20,1432,700,194654976,0
2017-6-14 4:30,2001,744,1460991408,1
2017-6-14 4:40,1538,683,271297284,0
2017-6-14 4:50,1877,717,1059353744,1
2017-6-14 5:00,3112,1495,1021614863,1
2017-6-14 5:10,3341,1581,942387560,1
2017-6-14 5:20,1493,489,176690584,0
2017-6-14 5:30,2159,698,721385776,1
2017-6-14 5:40,2748,902,888364200,0
2017-6-14 5:50,1881,859,428591492,1
2017-6-14 6:00,2576,982,579050366,0
2017-6-14 6:10,2967,998,1011295743,1
2017-6-14 6:20,2598,746,2886225936,1
2017-6-14 6:30,3520,860,1097636564,1
2017-6-14 6:40,2887,901,813003752,0
2017-6-14 6:50,2541,1219,613102664,0
2017-6-14 7:00,3537,1326,920074993,0
2017-6-14 7:10,2678,1085,765081352,0
2017-6-14 7:20,3214,977,535953048,1
2017-6-14 7:30,3389,795,529108692,1
2017-6-14 7:40,3015,627,878464968,0
2017-6-14 7:50,2851,490,4036234883,1
2017-6-14 8:00,3305,756,897939876,0
2017-6-14 8:10,1828,555,2294824651,1
2017-6-14 8:20,3155,629,585813088,0
2017-6-14 8:30,2349,756,377243534,0
2017-6-14 8:40,1983,768,617330175,0
2017-6-14 8:50,2482,645,302815046,0
2017-6-14 9:00,3168,1279,672792047,0
2017-6-14 9:10,5749,1012,626273344,0
2017-6-14 9:20,2579,570,311963210,0
2017-6-14 9:30,4462,577,266363188,0
2017-6-14 9:40,3442,539,136435210,0
2017-6-14 9:50,3324,591,399088866,0
2017-6-14 10:00,3818,491,795623442,0
2017-6-14 10:10,4975,479,493049207,0
2017-6-14 10:20,1501,487,220819632,1
2017-6-14 10:30,5779,474,338086062,0
2017-6-14 10:40,4417,695,280615070,0
2017-6-14 10:50,4353,1053,183443425,0
2017-6-14 11:00,6901,674,704505090,0
2017-6-14 11:10,5616,775,561868182,0
2017-6-14 11:20,7945,1014,220875966,0
2017-6-14 11:30,9080,938,539536180,0
2017-6-14 11:40,9577,1038,509884407,0
2017-6-14 11:50,3831,694,614105474,0
2017-6-14 12:00,3529,1126,896019531,0
2017-6-14 12:10,6469,1285,820858137,0
2017-6-14 12:20,4816,1013,1209361651,0
2017-6-14 12:30,3642,904,1915134024,0
2017-6-14 12:40,4958,835,908287048,0
2017-6-14 12:50,4772,718,1090019444,1
2017-6-14 13:00,2929,794,927493804,0
2017-6-14 13:10,5817,990,4065956843,1
2017-6-14 13:20,4574,991,384870276,0
2017-6-14 13:30,2929,656,1685179004,1
2017-6-14 13:40,5280,617,2439449460,0
2017-6-14 13:50,3302,1168,531746338,0
2017-6-14 14:00,7744,1508,1421378799,0
2017-6-14 14:10,3048,1316,841058051,0
2017-6-14 14:20,2706,1005,1904226920,0
2017-6-14 14:30,3962,712,857096594,1
2017-6-14 14:40,2334,784,534862896,0
2017-6-14 14:50,2720,1239,1129966108,0
2017-6-14 15:00,4381,981,1492072767,0
2017-6-14 15:10,2775,843,1008648288,1
2017-6-14 15:20,4565,1196,969188974,1
2017-6-14 15:30,7856,1859,3264602836,1
2017-6-14 15:40,3151,954,1562892128,0
2017-6-14 15:50,2992,611,1411163496,1
2017-6-14 16:00,6985,1441,2071935252,0
2017-6-14 16:10,4541,1499,1428053380,0
2017-6-14 16:20,3663,978,1321286012,0
2017-6-14 16:30,4659,852,1341230909,0
2017-6-14 16:40,3665,929,568630510,0
2017-6-14 16:50,4547,1133,1113982812,0
2017-6-14 17:00,4736,1113,2411906284,1
2017-6-14 17:10,3839,1046,2805321412,1
2017-6-14 17:20,1856,711,392417096,0
2017-6-14 17:30,2173,650,347156328,0
2017-6-14 17:40,2689,575,2474901540,0
2017-6-14 17:50,2238,551,278980312,0
2017-6-14 18:00,6878,660,666037146,0
2017-6-14 18:10,3035,668,852705688,1
2017-6-14 18:20,3717,901,896964992,0
2017-6-14 18:30,3405,1280,893075592,0
2017-6-14 18:40,4155,1369,791353736,0
2017-6-14 18:50,3241,1393,860070586,1
2017-6-14 19:00,4300,1421,1100044721,1
2017-6-14 19:10,3129,1363,496431320,1
2017-6-14 19:20,3449,1356,127408832,1
2017-6-14 19:30,3344,1306,138679976,1
2017-6-14 19:40,3437,1271,664702752,0
2017-6-14 19:50,3676,1436,930932901,0
2017-6-14 20:00,4317,2037,539978130,0
2017-6-14 20:10,3652,1462,1014502256,0
2017-6-14 20:20,3086,1383,191751036,0
2017-6-14 20:30,3824,1450,1314384356,1
2017-6-14 20:40,3099,1359,407883828,0
2017-6-14 20:50,3312,1365,514846132,1
2017-6-14 21:00,2723,783,1011122504,0
2017-6-14 21:10,2492,827,880823612,1
2017-6-14 21:20,2872,932,275477444,0
2017-6-14 21:30,3437,929,1315778092,1
2017-6-14 21:40,2830,1022,348536572,0
2017-6-14 21:50,2518,891,258325800,1
2017-6-14 22:00,2471,952,518030608,1
2017-6-14 22:10,2567,905,477566468,1
2017-6-14 22:20,2610,938,330628400,1
2017-6-14 22:30,2561,995,1019265192,1
2017-6-14 22:40,2520,1016,305158016,0
2017-6-14 22:50,2401,1102,247516712,1
2017-6-14 23:00,2545,1139,610140353,1
2017-6-14 23:10,2410,1166,416735684,1
2017-6-14 23:20,2434,1168,318865804,1
2017-6-14 23:30,2499,1108,516396504,1
2017-6-14 23:40,2361,1116,409127440,0
2017-6-14 23:50,2453,1119,362518996,0
2017-6-15 0:00,3246,1612,686249756,0
2017-6-15 0:10,2813,1125,631922332,0
2017-6-15 0:20,2027,821,352454836,1
2017-6-15 0:30,2000,822,561185488,1
2017-6-15 0:40,2148,1004,300968476,0
2017-6-15 0:50,2085,813,402687900,0
2017-6-15 1:00,3715,916,2093920416,1
2017-6-15 1:10,5064,1370,4964034125,1
2017-6-15 1:20,3417,1060,1813369132,1
2017-6-15 1:30,3186,1053,1838008780,1
2017-6-15 1:40,2957,992,1305286383,0
2017-6-15 1:50,2534,1058,350748752,0
2017-6-15 2:00,2896,1493,502671432,0
2017-6-15 2:10,2279,802,308122612,0
2017-6-15 2:20,3920,1052,398153628,0
2017-6-15 2:30,3103,782,202346852,0
2017-6-15 2:40,2323,840,141381392,0
2017-6-15 2:50,1951,789,244843824,1
2017-6-15 3:00,3157,1613,901877111,0
2017-6-15 3:10,1972,810,374775772,0
2017-6-15 3:20,2544,691,1066904296,1
2017-6-15 3:30,2984,922,1126385760,1
2017-6-15 3:40,2081,699,163848412,0
2017-6-15 3:50,1390,783,179012864,0
2017-6-15 4:00,2335,702,166436924,0
2017-6-15 4:10,2175,742,272760720,1
2017-6-15 4:20,1319,722,180295516,1
2017-6-15 4:30,2410,853,491876860,1
2017-6-15 4:40,2070,718,191417040,0
2017-6-15 4:50,1472,759,299587368,1
2017-6-15 5:00,3097,833,823832597,1
2017-6-15 5:10,2929,1090,552547960,1
2017-6-15 5:20,2479,752,302960908,1
2017-6-15 5:30,2280,788,283279760,1
2017-6-15 5:40,2023,693,215272600,0
2017-6-15 5:50,1226,588,161706136,1
2017-6-15 6:00,2122,639,258469130,1
2017-6-15 6:10,1519,636,495489756,1
2017-6-15 6:20,2372,617,236224308,0
2017-6-15 6:30,2369,561,184364492,1
2017-6-15 6:40,2879,524,165659320,0
2017-6-15 6:50,2135,652,143295497,0
2017-6-15 7:00,3594,983,583232228,0
2017-6-15 7:10,2499,403,457041732,0
2017-6-15 7:20,4290,453,1143830880,1
2017-6-15 7:30,2249,474,1884244012,1
2017-6-15 7:40,3394,692,554997820,0
2017-6-15 7:50,1949,513,374724120,0
2017-6-15 8:00,3468,499,430357788,1
2017-6-15 8:10,2262,662,338829442,0
2017-6-15 8:20,2402,650,325348486,0
2017-6-15 8:30,3870,607,620852184,0
2017-6-15 8:40,2464,479,279042995,0
2017-6-15 8:50,1597,346,357513751,0
2017-6-15 9:00,2657,1093,192839379,0
2017-6-15 9:10,3405,519,128674628,0
2017-6-15 9:20,1200,415,89410708,1
2017-6-15 9:30,1012,381,90306336,1
2017-6-15 9:40,770,293,63303002,0
2017-6-15 9:50,670,301,91916544,1
2017-6-15 10:00,1311,424,30533354,1
2017-6-15 10:10,1196,466,238013632,0
2017-6-15 10:20,855,398,47845056,0
2017-6-15 10:30,1321,414,48250912,1
2017-6-15 10:40,3700,442,46713268,1
2017-6-15 10:50,1314,333,26731116,0
2017-6-15 11:00,1135,405,495383835,1
2017-6-15 11:10,1209,524,375142852,0
2017-6-15 11:20,1487,733,59576308,1
2017-6-15 11:30,3505,616,291470566,0
2017-6-15 11:40,1237,559,180020548,0
2017-6-15 11:50,4752,433,1231235796,1
2017-6-15 12:00,2425,1193,266214647,0
2017-6-15 12:10,1915,769,429862378,0
2017-6-15 12:20,1893,637,676955843,0
2017-6-15 12:30,2948,646,368756124,0
2017-6-15 12:40,1347,565,228518556,0
2017-6-15 12:50,2261,406,726748224,0
2017-6-15 13:00,1153,484,716005817,1
2017-6-15 13:10,2565,911,467583616,0
2017-6-15 13:20,1942,643,315335291,0
2017-6-15 13:30,2181,786,214969538,1
2017-6-15 13:40,1348,552,95221600,0
2017-6-15 13:50,2628,721,71395013,0
2017-6-15 14:00,3105,1160,1009080249,0
2017-6-15 14:10,2035,979,607955445,0
2017-6-15 14:20,1610,536,403142400,0
2017-6-15 14:30,4167,448,216902397,0
2017-6-15 14:40,1425,487,211971874,0
2017-6-15 14:50,1542,745,403539904,0
2017-6-15 15:00,3370,762,884157111,0
2017-6-15 15:10,2007,623,473398448,0
2017-6-15 15:20,2511,725,468232453,1
2017-6-15 15:30,2776,1053,1097914268,1
2017-6-15 15:40,2419,732,1427656284,0
2017-6-15 15:50,4329,525,466624811,0
2017-6-15 16:00,2717,1187,639346075,0
2017-6-15 16:10,3862,1626,1011269076,0
2017-6-15 16:20,3431,1068,2024085256,1
2017-6-15 16:30,3408,888,1764081032,0
2017-6-15 16:40,5628,905,587465924,0
2017-6-15 16:50,2847,990,529031532,0
2017-6-15 17:00,2217,683,250209522,0
2017-6-15 17:10,2984,724,739866539,0
2017-6-15 17:20,4727,669,273569064,0
2017-6-15 17:30,2728,610,649572820,0
2017-6-15 17:40,4228,626,184315889,0
2017-6-15 17:50,2532,599,806883996,1
2017-6-15 18:00,2425,623,145731153,1
2017-6-15 18:10,4361,609,116027288,0
2017-6-15 18:20,3380,627,361105900,0
2017-6-15 18:30,3100,649,379618976,1
2017-6-15 18:40,2850,685,512406340,0
2017-6-15 18:50,5305,595,467885787,0
2017-6-15 19:00,2689,544,694020809,0
2017-6-15 19:10,2852,609,512109102,0
2017-6-15 19:20,2708,543,386982728,0
2017-6-15 19:30,2872,691,685537184,1
2017-6-15 19:40,3335,599,1221145550,0
2017-6-15 19:50,2917,959,857613092,0
2017-6-15 20:00,4688,1973,1371305526,0
2017-6-15 20:10,2440,915,1502836296,0
2017-6-15 20:20,2393,729,322571148,0
2017-6-15 20:30,3243,702,653403202,1
2017-6-15 20:40,2869,741,416144652,0
2017-6-15 20:50,1114,626,302948932,0
2017-6-15 21:00,781,549,290157441,1
2017-6-15 21:10,1326,574,189700100,0
2017-6-15 21:20,1010,572,41981017,0
2017-6-15 21:30,2391,754,536866183,0
2017-6-15 21:40,1842,619,168533132,0
2017-6-15 21:50,2362,792,1930883220,0
2017-6-15 22:00,1666,605,2363291545,0
2017-6-15 22:10,1216,686,222636706,0
2017-6-15 22:20,1201,575,48165762,0
2017-6-15 22:30,1913,659,545976854,1
2017-6-15 22:40,1751,743,145286274,0
2017-6-15 22:50,1118,532,27746484,0
2017-6-15 23:00,1911,859,655390319,1
2017-6-15 23:10,1644,877,473039088,1
2017-6-15 23:20,1654,838,293281952,0
2017-6-15 23:30,1923,1052,914736760,1
2017-6-15 23:40,2105,1362,665194858,0
2017-6-15 23:50,2094,1350,516326592,1
2017-6-16 0:00,2650,1538,717341834,0
2017-6-16 0:10,1900,1072,592693280,0
2017-6-16 0:20,1661,864,439772560,1
2017-6-16 0:30,1747,806,574018384,1
2017-6-16 0:40,1718,759,304993112,0
2017-6-16 0:50,1783,753,383348448,0
2017-6-16 1:00,3746,900,4886576650,1
2017-6-16 1:10,3638,1063,3159251335,1
2017-6-16 1:20,2898,967,1677459140,1
2017-6-16 1:30,2797,980,1942881532,1
2017-6-16 1:40,2412,962,1263560332,0
2017-6-16 1:50,2506,1204,1130999370,0
2017-6-16 2:00,3615,1056,1025757675,0
2017-6-16 2:10,2540,893,605731531,1
2017-6-16 2:20,2140,831,211329940,1
2017-6-16 2:30,2151,779,438699364,1
2017-6-16 2:40,1940,776,109781616,0
2017-6-16 2:50,1263,790,321842036,1
2017-6-16 3:00,3121,1507,802388955,0
2017-6-16 3:10,2085,678,55180424,0
2017-6-16 3:20,1174,495,864850336,1
2017-6-16 3:30,3180,556,1646260228,1
2017-6-16 3:40,5836,677,5654767044,0
2017-6-16 3:50,1988,823,491228704,0
2017-6-16 4:00,1547,889,383603136,0
2017-6-16 4:10,2500,1013,1063833424,1
2017-6-16 4:20,2302,611,84213652,1
2017-6-16 4:30,1460,783,445285348,0
2017-6-16 4:40,1306,621,175997776,0
2017-6-16 4:50,6888,704,400030211,0
2017-6-16 5:00,7803,910,1022969720,0
2017-6-16 5:10,6231,935,622117144,0
2017-6-16 5:20,5006,1551,762634448,0
2017-6-16 5:30,2278,1205,382793260,0
2017-6-16 5:40,2730,758,223372568,0
2017-6-16 5:50,1261,642,149152240,1
2017-6-16 6:00,3440,861,319677031,1
2017-6-16 6:10,1898,1016,330923231,1
2017-6-16 6:20,1533,544,196091872,1
2017-6-16 6:30,3961,598,285027268,1
2017-6-16 6:40,2677,906,288732764,0
2017-6-16 6:50,2233,1235,411669857,0
2017-6-16 7:00,4212,1425,190279370,0
2017-6-16 7:10,1986,692,964279576,0
2017-6-16 7:20,1974,740,569069908,1
2017-6-16 7:30,1979,725,272094780,1
2017-6-16 7:40,1792,810,165048152,0
2017-6-16 7:50,1841,641,111275404,1
2017-6-16 8:00,1781,544,219490586,0
2017-6-16 8:10,1744,645,496930264,1
2017-6-16 8:20,1756,378,795301124,1
2017-6-16 8:30,1950,478,2030934900,0
2017-6-16 8:40,1945,462,2616428430,0
2017-6-16 8:50,1942,482,2848444633,1
2017-6-16 9:00,2072,988,218615432,0
2017-6-16 9:10,3727,1051,283067760,0
2017-6-16 9:20,2250,483,830078086,0
2017-6-16 9:30,2455,555,355464156,1
2017-6-16 9:40,1977,995,806738076,0
2017-6-16 9:50,1787,775,302004304,1
2017-6-16 10:00,1616,596,306547418,0
2017-6-16 10:10,4309,527,382725021,1
2017-6-16 10:20,1683,208,594278424,1
2017-6-16 10:30,1872,335,318691092,1
2017-6-16 10:40,1763,354,199350891,0
2017-6-16 10:50,4360,711,232088554,0
2017-6-16 11:00,1357,510,870598598,0
2017-6-16 11:10,1250,360,227198484,1
2017-6-16 11:20,2348,444,397585180,0
2017-6-16 11:30,2682,900,432721916,0
2017-6-16 11:40,1927,564,233276732,0
2017-6-16 11:50,1449,473,118252172,1
2017-6-16 12:00,2116,1151,252666890,0
2017-6-16 12:10,1491,721,493723551,0
2017-6-16 12:20,1663,877,536572344,1
2017-6-16 12:30,2293,1041,1272481640,0
2017-6-16 12:40,1326,720,117985388,0
2017-6-16 12:50,669,419,17366836,0
2017-6-16 13:00,1172,557,1069092537,1
2017-6-16 13:10,2868,633,7336422743,1
2017-6-16 13:20,2027,931,1857098148,1
2017-6-16 13:30,1750,692,852019048,1
2017-6-16 13:40,1415,695,351635988,0
2017-6-16 13:50,1872,1050,310517797,0
2017-6-16 14:00,3833,1531,1012748464,0
2017-6-16 14:10,2378,1272,623258509,0
2017-6-16 14:20,1955,565,408972028,0
2017-6-16 14:30,1849,589,537567724,1
2017-6-16 14:40,1376,558,463948399,0
2017-6-16 14:50,1385,518,235203680,0
2017-6-16 15:00,2035,818,731455751,0
2017-6-16 15:10,1946,705,658300190,0
2017-6-16 15:20,1425,618,196311548,0
2017-6-16 15:30,2540,1113,1384967508,1
2017-6-16 15:40,3800,1662,2351688360,1
2017-6-16 15:50,1665,643,287773032,0
2017-6-16 16:00,2754,1350,707888064,0
2017-6-16 16:10,3555,1503,3263705296,0
2017-6-16 16:20,2838,1108,1023378251,0
2017-6-16 16:30,3478,1181,1707557900,1
2017-6-16 16:40,3518,875,2119980843,1
2017-6-16 16:50,6397,903,6374611792,1
2017-6-16 17:00,2770,666,1664165629,1
2017-6-16 17:10,1517,675,145847864,0
2017-6-16 17:20,1680,669,426164014,0
2017-6-16 17:30,1705,764,145416064,0
2017-6-16 17:40,1736,737,152229589,0
2017-6-16 17:50,1444,652,89047316,0
2017-6-16 18:00,1918,702,223608512,0
2017-6-16 18:10,1680,598,499530588,1
2017-6-16 18:20,1861,663,386415168,0
2017-6-16 18:30,2209,649,628478968,1
2017-6-16 18:40,1997,693,449027916,0
2017-6-16 18:50,2197,729,801797329,0
2017-6-16 19:00,2037,737,923458340,1
2017-6-16 19:10,2056,744,722572868,1
2017-6-16 19:20,1708,633,605022820,1
2017-6-16 19:30,1781,646,769668656,1
2017-6-16 19:40,2088,776,867466740,0
2017-6-16 19:50,2127,959,959821316,0
2017-6-16 20:00,2828,1298,944896009,0
2017-6-16 20:10,2709,1418,939400508,0
2017-6-16 20:20,2001,789,425071904,1
2017-6-16 20:30,1898,734,741091872,1
2017-6-16 20:40,2236,679,1145002000,0
2017-6-16 20:50,1919,786,669981556,0
2017-6-16 21:00,1643,943,458049101,1
2017-6-16 21:10,1601,641,172327936,1
2017-6-16 21:20,1946,715,285836264,1
2017-6-16 21:30,1843,1040,379675940,1
2017-6-16 21:40,1516,868,143416708,0
2017-6-16 21:50,1435,708,106415132,1
2017-6-16 22:00,1533,583,98576532,1
2017-6-16 22:10,1439,751,192765696,1
2017-6-16 22:20,1407,840,106412556,1
2017-6-16 22:30,1509,863,535078816,1
2017-6-16 22:40,1410,872,135298504,0
2017-6-16 22:50,1437,842,115044616,1
2017-6-16 23:00,1408,863,241438544,1
2017-6-16 23:10,1419,853,414167756,1
2017-6-16 23:20,1387,785,100894900,1
2017-6-16 23:30,1383,806,175761196,1
2017-6-16 23:40,1513,932,131403976,0
2017-6-16 23:50,1400,883,114071060,1
2017-6-17 0:00,2491,1528,314459898,0
2017-6-17 0:10,2088,953,451588848,0
2017-6-17 0:20,1381,799,129750624,1
2017-6-17 0:30,1449,786,225485816,1
2017-6-17 0:40,1409,857,81597288,0
2017-6-17 0:50,1401,722,193871184,1
2017-6-17 1:00,4024,881,1929062039,1
2017-6-17 1:10,4565,1197,5954048819,1
2017-6-17 1:20,3800,1083,4237723200,0
2017-6-17 1:30,1711,790,255506792,1
2017-6-17 1:40,1460,762,143565105,0
2017-6-17 1:50,1592,937,125523961,0
2017-6-17 2:00,1726,836,469137567,0
2017-6-17 2:10,1583,794,438914977,0
2017-6-17 2:20,1649,780,206309868,1
2017-6-17 2:30,2530,880,516541560,1
2017-6-17 2:40,1806,891,252152764,0
2017-6-17 2:50,1594,874,252569812,0
2017-6-17 3:00,1863,1013,803537387,1
2017-6-17 3:10,2222,1623,296464196,0
2017-6-17 3:20,1269,579,328185012,1
2017-6-17 3:30,1700,783,1194124552,1
2017-6-17 3:40,1372,654,502821680,0
2017-6-17 3:50,1461,740,346055116,0
2017-6-17 4:00,1759,1063,549774176,1
2017-6-17 4:10,1972,1134,633582872,1
2017-6-17 4:20,1823,1079,528834296,1
2017-6-17 4:30,2077,1206,756949672,0
2017-6-17 4:40,1753,1076,566359844,0
2017-6-17 4:50,1736,914,701981844,1
2017-6-17 5:00,1874,948,694262340,1
2017-6-17 5:10,2018,1061,793483580,1
2017-6-17 5:20,2013,1095,1069499331,1
2017-6-17 5:30,2076,1085,644348808,1
2017-6-17 5:40,1935,1137,556762236,0
2017-6-17 5:50,2239,1019,1742542096,1
2017-6-17 6:00,2324,946,1095944457,1
2017-6-17 6:10,2454,783,2563489798,1
2017-6-17 6:20,2079,733,1592358000,1
2017-6-17 6:30,3097,927,2964073256,1
2017-6-17 6:40,3184,887,2571165004,0
2017-6-17 6:50,2503,921,3280408623,0
2017-6-17 7:00,2786,1197,3061494369,0
2017-6-17 7:10,2798,942,3313956288,0
2017-6-17 7:20,2439,1115,2433556574,0
2017-6-17 7:30,1996,694,2201756280,0
2017-6-17 7:40,1865,876,1046225496,0
2017-6-17 7:50,1880,849,1319878187,1
2017-6-17 8:00,2029,894,1120086224,1
2017-6-17 8:10,2087,1052,638814215,1
2017-6-17 8:20,1989,1164,198144160,0
2017-6-17 8:30,2079,1254,364942364,0
2017-6-17 8:40,2004,1206,393881334,0
2017-6-17 8:50,1987,1144,177270426,1
2017-6-17 9:00,1996,991,206380146,1
2017-6-17 9:10,2649,1837,252190636,0
2017-6-17 9:20,1975,1060,204501436,0
2017-6-17 9:30,1992,1080,176090492,0
2017-6-17 9:40,1725,1116,131500112,1
2017-6-17 9:50,1964,1089,166818168,1
2017-6-17 10:00,2018,1057,266605486,0
2017-6-17 10:10,1889,1058,330687523,0
2017-6-17 10:20,1816,1084,116607084,1
2017-6-17 10:30,1679,809,651253308,0
2017-6-17 10:40,1851,1020,353957424,1
2017-6-17 10:50,1963,1112,356257402,1
2017-6-17 11:00,1698,1133,490967218,0
2017-6-17 11:10,1726,1064,245761704,0
2017-6-17 11:20,2061,1153,195644252,0
2017-6-17 11:30,2193,1254,394137668,1
2017-6-17 11:40,2256,1333,241818696,0
2017-6-17 11:50,1922,1167,259931704,1
2017-6-17 12:00,2095,1113,397425453,0
2017-6-17 12:10,3083,1904,811232826,0
2017-6-17 12:20,2924,1519,732280254,0
2017-6-17 12:30,3005,1604,490040184,1
2017-6-17 12:40,2136,1259,525698884,0
2017-6-17 12:50,1768,1146,398301622,1
2017-6-17 13:00,2580,1161,1761035384,0
2017-6-17 13:10,2911,1537,1554831960,0
2017-6-17 13:20,2127,1184,224466360,0
2017-6-17 13:30,1948,897,272576124,0
2017-6-17 13:40,2054,1181,168953668,1
2017-6-17 13:50,2378,1376,128548006,0
2017-6-17 14:00,4432,1430,1277185243,0
2017-6-17 14:10,2096,1147,435770665,1
2017-6-17 14:20,2173,1115,236448328,1
2017-6-17 14:30,1323,496,258526172,1
2017-6-17 14:40,1415,635,416068976,1
2017-6-17 14:50,1419,639,425521856,0
2017-6-17 15:00,1583,766,642601330,1
2017-6-17 15:10,1300,410,598802200,1
2017-6-17 15:20,1750,690,757864916,1
2017-6-17 15:30,1918,847,470763176,0
2017-6-17 15:40,1430,538,315399264,1
2017-6-17 15:50,1263,464,176022940,1
2017-6-17 16:00,2671,1117,704030718,0
2017-6-17 16:10,3838,1475,1405713872,0
2017-6-17 16:20,2568,691,631358024,1
2017-6-17 16:30,3578,803,2087699300,1
2017-6-17 16:40,2804,782,810125498,1
2017-6-17 16:50,3256,1020,1232710352,1
2017-6-17 17:00,2336,857,498259580,1
2017-6-17 17:10,1920,714,278588216,1
2017-6-17 17:20,1456,652,150272188,1
2017-6-17 17:30,1612,628,263083688,1
2017-6-17 17:40,1665,669,320005172,1
2017-6-17 17:50,1417,649,222682672,1
2017-6-17 18:00,1431,695,148451082,1
2017-6-17 18:10,1529,696,230054408,1
2017-6-17 18:20,1485,642,156781820,1
2017-6-17 18:30,1487,651,155577932,1
2017-6-17 18:40,1603,695,144061340,0
2017-6-17 18:50,1436,625,119987700,1
2017-6-17 19:00,2467,615,191164808,0
2017-6-17 19:10,1560,597,474072726,1
2017-6-17 19:20,1603,669,90456884,1
2017-6-17 19:30,1477,631,148072396,1
2017-6-17 19:40,1622,679,89323324,0
2017-6-17 19:50,1975,833,123773414,0
2017-6-17 20:00,2613,1571,480176652,0
2017-6-17 20:10,1742,731,916985708,0
2017-6-17 20:20,2121,696,345076461,1
2017-6-17 20:30,1586,716,235603468,1
2017-6-17 20:40,1512,780,150606648,0
2017-6-17 20:50,1568,771,386535687,1
2017-6-17 21:00,1487,838,169796304,1
2017-6-17 21:10,1536,781,167455816,1
2017-6-17 21:20,1957,725,278983480,0
2017-6-17 21:30,1978,845,396730108,1
2017-6-17 21:40,1625,878,164055856,0
2017-6-17 21:50,1451,836,125402730,1
2017-6-17 22:00,1437,846,268380288,1
2017-6-17 22:10,1416,828,204601100,1
2017-6-17 22:20,1422,871,257329528,1
2017-6-17 22:30,1464,827,205886152,1
2017-6-17 22:40,1467,822,125390504,0
2017-6-17 22:50,1557,787,369243879,1
2017-6-17 23:00,1542,752,340764395,1
2017-6-17 23:10,1491,769,237720684,1
2017-6-17 23:20,1505,748,192178928,1
2017-6-17 23:30,1529,736,246162240,1
2017-6-17 23:40,1464,834,114704592,0
2017-6-17 23:50,1403,862,113546076,1
2017-6-18 0:00,1597,812,422896368,1
2017-6-18 0:10,1443,832,117107112,1
2017-6-18 0:20,1413,731,125828200,1
2017-6-18 0:30,665,363,93952952,1
2017-6-18 0:40,712,379,156786780,1
2017-6-18 0:50,685,293,141840400,1
2017-6-18 1:00,370,304,20552376,1
2017-6-18 1:10,373,298,23641812,1
2017-6-18 1:20,396,320,24515840,1
2017-6-18 1:30,392,214,50933088,1
2017-6-18 1:40,409,214,61832144,1
2017-6-18 1:50,360,235,37639952,1
2017-6-18 2:00,379,307,22046620,1
2017-6-18 2:10,362,288,16222944,1
2017-6-18 2:20,378,177,56980308,1
2017-6-18 2:30,383,200,62648172,1
2017-6-18 2:40,361,320,16052056,1
2017-6-18 2:50,368,303,16368864,1
2017-6-18 3:00,357,286,14741764,1
2017-6-18 3:10,367,287,16455040,1
2017-6-18 3:20,349,296,12203960,1
2017-6-18 3:30,365,279,22410348,1
2017-6-18 3:40,361,280,24593968,1
2017-6-18 3:50,355,307,15375308,1
2017-6-18 4:00,361,321,13160300,1
2017-6-18 4:10,372,287,19793400,1
2017-6-18 4:20,389,208,44694436,1
2017-6-18 4:30,399,230,31300976,1
2017-6-18 4:40,363,290,17578284,1
2017-6-18 4:50,343,292,17960720,1
2017-6-18 5:00,349,295,16336804,1
2017-6-18 5:10,357,271,29699384,1
2017-6-18 5:20,376,273,29820372,1
2017-6-18 5:30,421,175,57729884,1
2017-6-18 5:40,429,204,40193788,1
